,locality,postcode,kitchen_has,furnished,facades_number
27652,zelzate,9060.0,0,0,-999
27653,leuven,3000.0,1,0,2
27654,halle,1500.0,0,0,-999
27655,beerse,2340.0,1,0,4
27656,beerse,2340.0,1,0,4
27657,beerse,2340.0,1,0,4
27658,maldegem,9990.0,1,0,-999
27659,marke,8510.0,1,0,-999
27660,nieuwpoort,8620.0,0,0,-999
27661,nieuwpoort,8620.0,0,0,-999
27662,bree,3960.0,1,0,3
27663,bree,3960.0,1,0,3
27664,bree,3960.0,1,0,3
27665,bree,3960.0,1,0,3
27666,gent,9000.0,0,0,-999
27667,jette,1090.0,1,0,-999
27668,izegem,8870.0,0,0,-999
27669,izegem,8870.0,0,0,-999
27670,ronse,9600.0,0,0,-999
27671,oudenaarde,9700.0,0,0,-999
27672,ronse,9600.0,0,0,-999
27673,tournai,7500.0,1,0,-999
27674,lovendegem,9920.0,1,0,-999
27675,lievegem,9920.0,1,0,-999
27676,lovendegem,9920.0,1,0,-999
27677,lievegem,9920.0,1,0,-999
27678,knokke-heist,8300.0,0,0,-999
27679,roeselare,8800.0,0,0,-999
27680,quaregnon,7390.0,0,0,-999
27681,lint,2547.0,1,0,3
27682,merelbeke,9820.0,0,0,-999
27683,sint-gillis-dendermonde,9200.0,1,0,-999
27684,dendermonde,9200.0,0,0,-999
27685,denderbelle,9280.0,1,0,-999
27686,lichtervelde,8810.0,0,0,-999
27687,lichtervelde,8810.0,1,0,3
27688,dottignies,7711.0,1,0,-999
27689,herseaux,7712.0,1,0,-999
27690,luingne,7700.0,1,0,4
27691,denderleeuw,9470.0,0,0,-999
27692,sint-amandsberg,9040.0,0,0,-999
27693,deurne,2100.0,1,0,2
27694,borgerhout,2140.0,1,0,2
27695,schendelbeke,9506.0,0,0,-999
27696,schendelbeke,9506.0,0,0,-999
27697,oudenaarde,9700.0,0,0,-999
27698,gingelom,3890.0,1,0,4
27699,heers,3870.0,1,0,2
27700,beersel,1650.0,1,0,-999
27701,blankenberge,8370.0,0,0,-999
27702,morkhoven,2200.0,1,0,3
27703,gent,9000.0,0,0,-999
27704,opgrimbie,3630.0,0,0,4
27705,bekkevoort,3460.0,1,0,4
27706,lier,2500.0,0,0,2
27707,leuven,3000.0,1,0,-999
27708,boutersem,3370.0,1,0,2
27709,berlaar,2590.0,1,0,2
27710,berlaar,2590.0,1,0,3
27711,koekelberg,1081.0,1,0,-999
27712,braine-lalleud,1420.0,1,0,-999
27713,heusden,9070.0,1,0,-999
27714,temse,9140.0,1,0,-999
27715,antwerp,2000.0,1,0,2
27716,oostende,8400.0,1,0,-999
27717,grembergen,9200.0,1,0,-999
27718,deinze,9800.0,1,0,2
27719,koksijde,8670.0,1,1,-999
27720,broechem,2520.0,0,0,-999
27721,broechem,2520.0,0,0,-999
27722,broechem,2520.0,0,0,-999
27723,broechem,2520.0,0,0,-999
27724,broechem,2520.0,0,0,-999
27725,geraardsbergen,9500.0,1,0,-999
27726,borgerhout,2140.0,0,0,3
27727,anderlecht,1070.0,1,1,2
27728,zele,9240.0,0,0,2
27729,diest,3290.0,0,0,2
27730,limal,1300.0,1,0,3
27731,izegem,8870.0,0,0,2
27732,izegem,8870.0,1,0,2
27733,opwijk,1745.0,0,0,2
27734,opwijk,1745.0,0,0,2
27735,bruxelles,1120.0,1,0,2
27736,kruibeke,9150.0,1,0,2
27737,chatelet,6200.0,1,0,3
27738,kemzeke,9190.0,0,0,-999
27739,sint-gillis-waas,9170.0,0,0,-999
27740,oostnieuwkerke,8840.0,0,0,-999
27741,houthulst,8650.0,0,0,-999
27742,beringen,3580.0,0,0,3
27743,asse,1730.0,1,0,-999
27744,gent,9000.0,0,0,-999
27745,rekem,3621.0,0,0,4
27746,brakel,9660.0,1,0,-999
27747,knokke-heist,8300.0,0,0,-999
27748,moorsel,9310.0,1,0,-999
27749,gent,9000.0,1,0,2
27750,sint-idesbald,8670.0,0,0,-999
27751,gentbrugge,9050.0,1,0,-999
27752,oostrozebeke,8780.0,0,0,-999
27753,moorslede,8890.0,0,0,-999
27754,kruisem,9770.0,0,0,-999
27755,rumst,2840.0,0,0,-999
27756,meldert,9310.0,1,0,-999
27757,grimminge,9506.0,1,0,-999
27758,erembodegem,9320.0,1,0,-999
27759,hofstade,9308.0,0,0,-999
27760,kortrijk,8500.0,0,0,-999
27761,brugge,8000.0,1,0,-999
27762,kortrijk,8500.0,1,0,2
27763,varsenare,8490.0,1,0,4
27764,ichtegem,8480.0,0,0,4
27765,assebroek,8310.0,0,0,-999
27766,lommel,3920.0,1,0,4
27767,antwerp,2018.0,1,0,2
27768,halle,1500.0,1,0,2
27769,tournai,7500.0,0,0,-999
27770,kuurne,8520.0,1,0,4
27771,de-klinge,9170.0,1,0,2
27772,hasselt,3500.0,1,0,2
27773,houthalen-helchteren,3530.0,1,0,3
27774,knokke,8300.0,1,0,2
27775,stekene,9190.0,1,0,2
27776,geraardsbergen,9500.0,1,0,2
27777,oostende,8400.0,1,0,2
27778,bredene,8450.0,0,0,4
27779,hoboken,2660.0,1,0,2
27780,antwerp,2000.0,1,0,2
27781,antwerp,2000.0,1,0,2
27782,antwerp,2000.0,1,0,2
27783,jumet,6040.0,1,0,-999
27784,schaerbeek,1030.0,1,0,2
27785,etterbeek,1040.0,1,0,2
27786,hasselt,3500.0,1,0,3
27787,arlon,6700.0,1,0,3
27788,mont-sur-marchienne,6032.0,0,0,2
27789,uccle,1180.0,0,0,3
27790,huy,4500.0,1,0,4
27791,deurne,2100.0,1,0,2
27792,ciney,5590.0,1,0,2
27793,ixelles,1050.0,1,0,2
27794,ganshoren,1083.0,1,0,2
27795,aalter,9880.0,1,0,4
27796,blankenberge,8370.0,1,0,4
27797,balen,2490.0,1,0,4
27798,lommel,3920.0,1,0,4
27799,lommel,3920.0,1,0,3
27800,grez-doiceau,1390.0,0,0,-999
27801,kester,1755.0,0,0,-999
27802,ninove,9400.0,0,0,-999
27803,roosdaal,1760.0,0,0,-999
27804,wavre,1300.0,0,0,-999
27805,ronse,9600.0,0,0,3
27806,ronse,9600.0,0,0,3
27807,ronse,9600.0,0,0,3
27808,ronse,9600.0,0,0,3
27809,ronse,9600.0,0,0,3
27810,ronse,9600.0,0,0,3
27811,nazareth,9810.0,0,0,4
27812,kruibeke,9150.0,0,0,-999
27813,eeklo,9900.0,1,0,4
27814,manage-bois-dhaine,7170.0,1,0,2
27815,meulebeke,8760.0,1,0,4
27816,beaufays,4052.0,1,0,4
27817,barvaux-sur-ourthe,6940.0,0,0,2
27818,gent,9000.0,1,0,2
27819,gent,9000.0,1,0,2
27820,opwijk,1745.0,1,0,2
27821,lombardsijde,8434.0,1,0,4
27822,schaerbeek,1030.0,1,0,2
27823,arlon,6700.0,1,0,3
27824,aarschot,3200.0,1,0,4
27825,mechelen,2800.0,1,0,2
27826,lint,2547.0,1,0,2
27827,anderlecht,1070.0,1,0,-999
27828,ganshoren,1083.0,1,0,2
27829,ixelles,1050.0,1,0,2
27830,molenbeek-saint-jean,1080.0,1,0,2
27831,antwerp,2000.0,1,0,3
27832,antwerpen-1,2018.0,1,0,2
27833,antwerpen-1,2018.0,1,0,2
27834,ixelles,1050.0,1,0,2
27835,ixelles,1050.0,1,0,2
27836,uccle,1180.0,1,0,-999
27837,rijkhoven,3740.0,1,0,-999
27838,blankenberge,8370.0,1,0,-999
27839,wilrijk,2610.0,1,0,-999
27840,nassogne,6950.0,1,0,4
27841,watermael-boitsfort,1170.0,1,0,-999
27842,arlon,6700.0,1,0,2
27843,wezembeek-oppem,1970.0,1,0,-999
27844,ledeberg,9050.0,1,0,-999
27845,uccle,1180.0,1,0,2
27846,gentbrugge,9050.0,1,0,4
27847,koksijde,8670.0,1,1,2
27848,oostende,8400.0,0,0,2
27849,antwerpen,2000.0,1,1,2
27850,oostende,8400.0,1,0,2
27851,antwerpen-6,2060.0,1,0,2
27852,roeselare,8800.0,0,0,-999
27853,boussu,7300.0,1,0,-999
27854,gent,9000.0,1,0,2
27855,herent,3020.0,1,0,3
27856,willebroek,2830.0,1,0,1
27857,izegem,8870.0,1,0,2
27858,herstal,4040.0,1,0,2
27859,frasnes-lez-buissenal,7911.0,0,0,4
27860,frasnes-lez-buissenal,7911.0,0,0,-999
27861,brakel,9660.0,0,0,3
27862,berchem,9690.0,1,0,2
27863,frasnes-lez-buissenal,7911.0,0,0,4
27864,ronse,9600.0,1,0,2
27865,frasnes-lez-buissenal,7911.0,0,0,-999
27866,eeklo,9900.0,0,0,2
27867,herk-de-stad,3540.0,1,0,4
27868,farciennes,6240.0,1,0,2
27869,gentbrugge,9050.0,1,0,-999
27870,kuurne,8520.0,1,0,3
27871,heusden-zolder,3550.0,0,0,4
27872,meulebeke,8760.0,1,0,4
27873,de-haan,8420.0,0,0,4
27874,slijpe,8433.0,1,0,2
27875,ichtegem,8480.0,1,0,-999
27876,maaseik,3680.0,0,0,-999
27877,tongeren,3700.0,1,0,2
27878,gent,9000.0,1,0,-999
27879,lokeren,9160.0,0,0,4
27880,wilrijk,2610.0,1,0,4
27881,wilrijk,2610.0,1,0,3
27882,scherpenheuvel,3270.0,1,0,3
27883,saint-medard,6887.0,1,0,3
27884,boussu,7300.0,1,0,-999
27885,koksijde,8670.0,1,0,-999
27886,leuven,3000.0,1,0,2
27887,antwerpen-6,2060.0,1,0,3
27888,bruxelles,1000.0,1,0,2
27889,kapelle-op-den-bos,1880.0,1,0,2
27890,anderlecht,1070.0,1,0,2
27891,uccle,1180.0,0,0,4
27892,mechelen,2800.0,0,0,3
27893,laeken,1020.0,1,0,2
27894,la-panne,8660.0,1,0,-999
27895,zwijndrecht,2070.0,1,0,2
27896,middelkerke,8430.0,1,0,2
27897,middelkerke,8430.0,1,0,2
27898,blankenberge,8370.0,1,0,2
27899,blankenberge,8370.0,1,0,2
27900,blankenberge,8370.0,1,0,2
27901,blankenberge,8370.0,1,0,2
27902,bruxelles,1050.0,0,0,1
27903,st-jans-molenbeek,1080.0,0,0,-999
27904,merchtem,1785.0,1,0,2
27905,oostende,8400.0,1,0,-999
27906,lille-poederlee,2275.0,1,0,-999
27907,schaerbeek,1030.0,1,0,2
27908,borgerhout,2140.0,0,0,-999
27909,namur,5000.0,1,0,2
27910,leuven,3001.0,1,0,-999
27911,uccle,1180.0,1,0,4
27912,zele,9240.0,0,0,2
27913,perwez,1360.0,1,0,3
27914,wilrijk,2610.0,1,0,3
27915,lokeren,9160.0,1,1,4
27916,keerbergen,3140.0,1,0,4
27917,merksem,2170.0,1,0,-999
27918,assebroek,8310.0,0,0,3
27919,menen,8930.0,0,0,3
27920,menen,8930.0,0,0,-999
27921,menen,8930.0,1,0,-999
27922,geraardsbergen,9500.0,0,0,-999
27923,tamines,5060.0,0,0,3
27924,florennes,5620.0,0,0,4
27925,elouges,7370.0,1,0,2
27926,edegem,2650.0,1,0,4
27927,wemmel,1780.0,1,0,3
27928,couillet,6010.0,0,0,-999
27929,chatelet,6200.0,0,0,-999
27930,hoboken,2660.0,1,0,2
27931,halle,1500.0,1,0,3
27932,buizingen,1501.0,1,0,3
27933,tubize,1480.0,1,0,3
27934,dinant,5500.0,1,0,2
27935,dinant,5500.0,1,0,2
27936,antwerp,2000.0,1,0,2
27937,villers-le-peuplier,4280.0,0,0,4
27938,heusden-zolder,3550.0,1,0,4
27939,quaregnon,7390.0,0,0,2
27940,wortegem-petegem,9790.0,0,0,4
27941,ronse,9600.0,1,0,1
27942,liege-2,4020.0,1,0,2
27943,kieldrecht,9130.0,1,0,2
27944,kieldrecht,9130.0,1,0,2
27945,liege,4020.0,1,0,3
27946,beveren-waas,9120.0,1,0,1
27947,uccle,1180.0,1,0,-999
27948,uccle,1180.0,1,0,-999
27949,uccle,1180.0,1,0,-999
27950,turnhout,2300.0,1,0,-999
27951,antwerp,2020.0,1,0,3
27952,mortsel,2640.0,1,0,3
27953,duffel,2570.0,1,0,2
27954,halle,1500.0,0,0,-999
27955,meerhout,2450.0,1,0,-999
27956,berchem,2600.0,1,0,3
27957,berchem,2600.0,1,0,3
27958,berchem,2600.0,1,0,3
27959,berchem,2600.0,1,0,3
27960,ronse,9600.0,1,0,2
27961,ixelles,1050.0,1,0,2
27962,horion-hozemont,4460.0,1,0,-999
27963,horion-hozemont,4460.0,1,0,-999
27964,antwerpen-6,2060.0,1,0,2
27965,mons,7000.0,1,0,3
27966,heverlee,3001.0,1,0,1
27967,antwerp,2000.0,1,0,2
27968,antwerpen-6,2060.0,1,1,2
27969,evere,1140.0,1,1,2
27970,mol,2400.0,1,0,-999
27971,sint-kruis,8310.0,1,0,-999
27972,watermael-boitsfort,1170.0,1,0,2
27973,st-lievens-houtem,9520.0,1,0,3
27974,laakdal,2431.0,1,0,-999
27975,assebroek,8310.0,1,0,-999
27976,sint-kruis,8310.0,1,0,-999
27977,ledeberg,9050.0,1,0,2
27978,gent,9000.0,1,0,3
27979,jemappes,7012.0,1,0,-999
27980,la-louviere,7100.0,1,0,-999
27981,lens,7870.0,1,0,2
27982,sint-andries,8200.0,1,0,-999
27983,kraainem,1950.0,1,0,-999
27984,molenbeek-wersbeek,3461.0,0,0,3
27985,ruddervoorde,8020.0,0,0,-999
27986,bovekerke,8680.0,1,0,-999
27987,barchon,4671.0,1,0,3
27988,saive,4671.0,1,0,3
27989,oupeye,4680.0,1,0,4
27990,herstal,4040.0,1,0,2
27991,barchon,4671.0,1,0,3
27992,herstal,4040.0,1,0,4
27993,wandre,4020.0,1,0,2
27994,vichte,8570.0,1,0,-999
27995,gerpinnes,6280.0,1,0,4
27996,boussu-en-fagne,5660.0,1,0,2
27997,wasmes,7340.0,1,0,3
27998,neder-over-heembeek,1120.0,0,0,-999
27999,lembeek,1502.0,0,0,3
28000,chaudfontaine,4050.0,0,0,4
28001,bruxelles,1000.0,1,1,-999
28002,sint-niklaas,9100.0,1,0,4
28003,diksmuide,8600.0,0,0,2
28004,diksmuide,8600.0,0,0,2
28005,brugge,8000.0,0,0,2
28006,oostende,8400.0,0,0,2
28007,zomergem,9930.0,1,0,2
28008,leuven,3000.0,1,0,3
28009,ixelles,1050.0,0,0,2
28010,ixelles,1050.0,0,1,2
28011,oostende,8400.0,1,0,2
28012,gouvy,6670.0,0,0,-999
28013,gent,9000.0,1,0,-999
28014,antwerp,2000.0,0,0,4
28015,antwerp,2060.0,1,0,2
28016,ixelles,1050.0,1,0,2
28017,evere,1140.0,1,0,3
28018,anderlecht,1070.0,0,0,3
28019,gent,9000.0,1,0,2
28020,antwerpen-6,2060.0,1,1,2
28021,antwerpen-6,2060.0,1,0,2
28022,namur,5000.0,1,0,1
28023,arlon,6700.0,1,0,4
28024,profondeville,5170.0,1,0,-999
28025,gilly,6060.0,1,0,2
28026,florenville,6820.0,1,0,2
28027,lombardsijde,8434.0,1,0,-999
28028,sint-stevens-woluwe,1932.0,1,0,2
28029,lichtervelde,8810.0,0,0,2
28030,comblain-au-pont,4170.0,0,0,2
28031,liege,4000.0,1,0,-999
28032,waremme,4300.0,1,0,3
28033,loncin,4431.0,1,0,-999
28034,wetteren,9230.0,0,0,-999
28035,henripont,7090.0,0,0,-999
28036,uccle,1180.0,1,0,2
28037,kortenberg,3071.0,0,0,3
28038,rhode-saint-genese,1640.0,1,0,4
28039,sirault,7332.0,0,0,-999
28040,mons-ghlin,7011.0,0,0,4
28041,ichtegem,8480.0,1,0,2
28042,gent,9000.0,1,0,2
28043,berchem,2600.0,0,0,2
28044,geraardsbergen,9500.0,0,0,2
28045,grivegnee,4030.0,1,0,2
28046,harnoncourt,6767.0,0,0,4
28047,anderlecht,1070.0,0,0,-999
28048,basecles,7971.0,0,0,4
28049,ronse,9600.0,0,0,2
28050,braine-lalleud-lillois-witterzee,1428.0,1,0,4
28051,le-roeulx-thieu,7070.0,0,0,4
28052,kortessem,3720.0,0,0,4
28053,jemappes,7012.0,1,0,2
28054,amay,4540.0,0,0,4
28055,tervuren-vossem,3080.0,1,0,4
28056,boom,2850.0,1,0,2
28057,casteau,7061.0,1,0,4
28058,la-louviere,7100.0,1,0,3
28059,woluwe-saint-lambert,1200.0,1,0,2
28060,ixelles,1050.0,1,0,2
28061,sint-amandsberg,9040.0,1,0,-999
28062,ans,4430.0,1,0,2
28063,antwerp-1,2018.0,1,0,1
28064,tienen,3300.0,1,0,3
28065,braine-lalleud,1420.0,1,0,-999
28066,braine-lalleud,1420.0,1,0,-999
28067,braine-lalleud,1420.0,1,0,-999
28068,genappe,1400.0,1,0,-999
28069,temse,9140.0,1,0,3
28070,molenbeek-st-jean,1080.0,1,0,2
28071,aartselaar,2630.0,1,0,-999
28072,temse,9140.0,1,0,3
28073,bruxelles-18,1180.0,0,0,-999
28074,diegem,1831.0,1,0,2
28075,sint-pieters-leeuw,1600.0,1,0,-999
28076,sint-niklaas,9100.0,0,0,-999
28077,bertrix,6880.0,1,0,-999
28078,ixelles,1050.0,0,1,-999
28079,staden,8840.0,1,0,2
28080,staden,8840.0,0,0,2
28081,maldegem,9990.0,1,0,-999
28082,leuven,3000.0,0,1,3
28083,ixelles,1050.0,0,0,2
28084,mons,7000.0,1,0,2
28085,schaerbeek,1030.0,1,0,2
28086,chaumont-gistoux,1325.0,1,0,-999
28087,varsenare,8490.0,1,0,4
28088,maillen,5330.0,1,0,4
28089,assebroek,8310.0,0,0,4
28090,somme-leuze,5377.0,1,0,4
28091,lievegem,9950.0,1,0,-999
28092,blankenberge,8370.0,1,0,-999
28093,uccle,1180.0,1,0,-999
28094,retie,2470.0,0,0,4
28095,binche,7130.0,1,0,3
28096,wasmuel,7390.0,0,0,-999
28097,nouvelles,7022.0,0,0,-999
28098,braine-lalleud,1420.0,1,0,3
28099,heist-op-den-berg,2220.0,1,0,4
28100,ixelles,1050.0,1,0,2
28101,dworp,1653.0,1,0,4
28102,beersel,1650.0,1,0,4
28103,monceau-sur-sambre,6031.0,1,0,3
28104,paturages,7340.0,0,0,2
28105,oudegem,9200.0,1,0,3
28106,tintange,6637.0,0,0,4
28107,wepion,5100.0,0,0,3
28108,mechelen,2800.0,0,0,-999
28109,lievegem,9950.0,1,0,-999
28110,sautour,5600.0,0,0,4
28111,virton,6760.0,1,0,3
28112,manage,7170.0,0,0,3
28113,ham-sur-sambre,5190.0,0,0,4
28114,braine-lalleud,1420.0,1,0,3
28115,braives,4260.0,0,0,4
28116,sterrebeek,1933.0,1,0,3
28117,chaumont-gistoux,1325.0,1,0,-999
28118,chaumont-gistoux,1325.0,1,0,-999
28119,chaumont-gistoux,1325.0,1,0,-999
28120,chaumont-gistoux,1325.0,1,0,-999
28121,chaumont-gistoux,1325.0,1,0,-999
28122,zwevegem,8550.0,1,0,3
28123,antwerp,2000.0,0,0,-999
28124,koksijde,8670.0,1,0,2
28125,balen,2490.0,0,0,-999
28126,leuven,3000.0,0,0,4
28127,lievegem,9950.0,1,0,-999
28128,dendermonde,9200.0,1,0,3
28129,leuven,3000.0,0,0,4
28130,leuven,3000.0,0,0,4
28131,leuven,3000.0,0,0,4
28132,leuven,3000.0,0,0,4
28133,oostende,8400.0,1,0,1
28134,koekelberg,1081.0,1,0,2
28135,dilbeek,1700.0,0,0,-999
28136,evere,1140.0,1,0,2
28137,charleroi-marcinelle,6001.0,0,0,2
28138,hastiere-hastierepar-dela,5541.0,1,0,-999
28139,machelen,1830.0,1,0,-999
28140,machelen,1830.0,1,0,-999
28141,zele,9240.0,1,0,-999
28142,hulshout,2235.0,1,0,2
28143,beloeil-wadelincourt,7971.0,1,0,2
28144,ixelles,1050.0,1,1,2
28145,houthalen-helchteren,3530.0,0,0,4
28146,houthalen-helchteren,3530.0,0,0,4
28147,frameries,7080.0,1,0,2
28148,binche,7130.0,1,0,3
28149,westerlo,2260.0,1,0,3
28150,welkenraedt,4840.0,0,0,2
28151,weerde,1982.0,1,0,4
28152,jumet,6040.0,0,0,-999
28153,rijkevorsel,2310.0,1,0,2
28154,antwerp,2018.0,0,0,-999
28155,turnhout,2300.0,1,0,2
28156,gilly,6060.0,1,0,2
28157,gent,9000.0,1,0,2
28158,kontich,2550.0,1,0,4
28159,melsele,9120.0,1,0,3
28160,woluwe-st-lambert,1200.0,1,0,2
28161,chiny,6810.0,0,0,3
28162,wijnegem,2110.0,1,0,2
28163,schoten,2900.0,1,0,2
28164,antwerp,2060.0,1,0,2
28165,kortrijk,8500.0,1,0,2
28166,kampenhout,1910.0,1,0,-999
28167,everberg,3078.0,1,0,4
28168,zonhoven,3520.0,0,0,4
28169,antwerp,2018.0,1,0,2
28170,waanrode,3473.0,1,0,4
28171,hannut,4280.0,0,0,4
28172,havelange,5370.0,1,0,3
28173,vilvoorde,1800.0,1,0,2
28174,blaasveld,2830.0,1,0,-999
28175,zottegem,9620.0,1,0,3
28176,erembodegem,9320.0,1,0,4
28177,houthalen-helchteren,3530.0,0,0,4
28178,maasmechelen,3630.0,1,0,-999
28179,uccle,1180.0,1,0,2
28180,beringen,3582.0,1,0,2
28181,bruxelles,1000.0,1,0,-999
28182,knokke-heist,8300.0,0,0,2
28183,knokke-heist,8300.0,0,0,-999
28184,leopoldsburg,3971.0,0,0,2
28185,turnhout,2300.0,0,0,2
28186,thuin-lobbes,6530.0,1,0,2
28187,mons,7000.0,0,1,3
28188,mons,7000.0,0,0,2
28189,jurbise,7050.0,1,0,4
28190,berlare,9290.0,0,0,2
28191,hasselt,3500.0,0,0,2
28192,antwerp,2018.0,1,0,4
28193,molenbeek-saint-jean,1080.0,1,0,-999
28194,schaerbeek,1030.0,1,0,2
28195,merksem,2170.0,1,0,2
28196,kortrijk,8500.0,1,0,2
28197,ixelles,1050.0,1,0,-999
28198,zulte,9870.0,0,0,2
28199,herstal,4040.0,1,0,3
28200,evere,1140.0,1,0,3
28201,tournai,7500.0,1,0,3
28202,aalst-moorsel,9310.0,0,0,-999
28203,woluwe-saint-lambert,1200.0,1,0,-999
28204,woluwe-saint-lambert,1200.0,1,0,-999
28205,neufchateau,6840.0,0,0,2
28206,auderghem,1160.0,1,0,4
28207,erembodegem,9320.0,1,0,4
28208,merchtem,1785.0,1,0,3
28209,merchtem,1785.0,1,0,3
28210,aalst,9300.0,1,0,2
28211,villers-la-ville,1495.0,0,0,3
28212,lokeren,9160.0,1,0,2
28213,wetteren,9230.0,1,0,3
28214,jumet,6040.0,0,0,3
28215,luingne,7700.0,1,0,2
28216,monceau-sur-sambre,6031.0,1,0,3
28217,lavaux-sainte-anne,5580.0,1,0,3
28218,sint-gillis-bij-dendermonde,9200.0,1,0,2
28219,somzee,5651.0,1,0,4
28220,kraainem,1950.0,1,0,4
28221,merelbeke,9820.0,1,0,3
28222,uccle,1180.0,1,0,-999
28223,liedekerke,1770.0,1,0,3
28224,sint-katherina-lombeek,1742.0,1,0,3
28225,brasschaat,2930.0,1,0,2
28226,sint-pieters-leeuw,1600.0,1,0,4
28227,vorselaar,2290.0,1,0,4
28228,brecht-sint-job-in-t-goor,2960.0,1,0,4
28229,antwerp,2060.0,0,0,-999
28230,lier,2500.0,1,0,-999
28231,assenede,9968.0,1,0,-999
28232,ougree,4102.0,1,0,3
28233,putte,2580.0,1,0,4
28234,grez-doiceau,1390.0,1,0,4
28235,gent,9000.0,1,0,2
28236,falmagne,5500.0,1,0,2
28237,auderghem,1160.0,1,0,4
28238,auderghem,1160.0,1,0,4
28239,evere,1140.0,1,0,-999
28240,anderlecht,1070.0,1,0,-999
28241,antwerp,2050.0,0,0,2
28242,evere,1140.0,1,0,2
28243,uccle,1180.0,1,0,-999
28244,rummen,3454.0,1,0,2
28245,heusden-zolder,3550.0,0,0,-999
28246,antwerp,2000.0,1,0,-999
28247,woluwe-saint-pierre,1150.0,1,0,2
28248,liege,4020.0,1,0,2
28249,ottignies-louvain-la-neuve-louvain-la-neuve,1348.0,0,0,4
28250,trooz,4870.0,1,0,2
28251,keerbergen,3140.0,1,0,3
28252,trooz,4870.0,1,0,2
28253,berchem-sainte-agathe,1082.0,1,0,2
28254,molenbeek-saint-jean,1080.0,1,0,2
28255,anderlecht,1070.0,1,0,2
28256,montignies-sur-sambre,6061.0,1,0,3
28257,leuven,3000.0,1,0,2
28258,liege-rocourt,4000.0,1,0,2
28259,liege-rocourt,4000.0,1,0,2
28260,antwerp,2000.0,0,0,2
28261,sterrebeek,1933.0,1,0,2
28262,sterrebeek,1933.0,1,0,2
28263,sterrebeek,1933.0,1,0,2
28264,sterrebeek,1933.0,1,0,2
28265,sterrebeek,1933.0,1,0,2
28266,leopoldsburg,3970.0,1,0,2
28267,schoten,2900.0,1,0,2
28268,jemeppe-sur-sambre,5190.0,0,0,3
28269,aartselaar,2630.0,1,0,2
28270,florennes,5620.0,0,0,-999
28271,paliseul,6850.0,1,0,4
28272,chatelet,6200.0,0,0,-999
28273,gembloux,5030.0,1,0,2
28274,vielsalm,6690.0,1,0,3
28275,tourinnes-la-grosse,1320.0,0,0,3
28276,braine-le-chateau,1440.0,1,0,-999
28277,scherpenheuvel,3270.0,1,0,2
28278,berchem-sainte-agathe,1082.0,1,0,3
28279,ecaussinnes,7190.0,1,0,2
28280,marcq,7850.0,1,0,2
28281,waterloo,1410.0,1,0,4
28282,virton,6760.0,1,0,2
28283,schelle,2627.0,0,0,4
28284,nieuwerkerken,3850.0,0,0,3
28285,sint-niklaas,9100.0,1,0,2
28286,gent,9000.0,0,0,2
28287,brasschaat,2930.0,1,0,4
28288,izegem,8870.0,1,0,3
28289,izegem,8870.0,1,0,2
28290,gent,9040.0,1,0,2
28291,sint-michiels,8200.0,0,0,-999
28292,oostkamp,8020.0,0,0,-999
28293,attenrode,3384.0,1,0,4
28294,stabroek,2940.0,1,0,-999
28295,melsele,9120.0,1,0,-999
28296,jambes,5100.0,1,0,-999
28297,jette,1090.0,1,0,2
28298,sterrebeek,1933.0,1,0,2
28299,sterrebeek,1933.0,1,0,2
28300,sterrebeek,1933.0,1,0,2
28301,sterrebeek,1933.0,1,0,2
28302,sterrebeek,1933.0,1,0,2
28303,sterrebeek,1933.0,1,0,2
28304,sterrebeek,1933.0,1,0,2
28305,sterrebeek,1933.0,1,0,2
28306,sterrebeek,1933.0,1,0,2
28307,malmedy,4960.0,1,0,-999
28308,knokke-heist,8300.0,1,0,2
28309,herentals,2200.0,1,0,2
28310,lille,2275.0,1,0,3
28311,eynatten,4731.0,1,0,-999
28312,la-hulpe,1310.0,0,0,-999
28313,antwerp,2140.0,1,0,2
28314,humbeek,1851.0,0,0,-999
28315,aartselaar,2630.0,1,0,-999
28316,aartselaar,2630.0,1,0,-999
28317,moerbeke,9180.0,1,0,3
28318,bornem,2880.0,1,0,-999
28319,waasmunster,9250.0,1,0,-999
28320,aalst,9300.0,1,0,-999
28321,sint-niklaas,9100.0,0,0,-999
28322,roeselare,8800.0,1,0,-999
28323,brugge,8000.0,1,0,-999
28324,lot,1651.0,0,0,3
28325,deinze,9850.0,0,0,-999
28326,ichtegem,8480.0,1,0,4
28327,mol,2400.0,0,0,-999
28328,middelkerke,8430.0,0,0,4
28329,oudenaarde,9700.0,1,0,3
28330,lubbeek,3210.0,1,0,2
28331,waterloo,1410.0,1,0,4
28332,liege-2,4020.0,1,0,1
28333,boutersem,3370.0,1,0,3
28334,alken,3570.0,1,0,4
28335,chimay,6460.0,0,0,3
28336,havre,7021.0,1,0,3
28337,nimy,7020.0,1,0,-999
28338,saint-aubin,5620.0,1,0,4
28339,malmedy,4960.0,0,0,4
28340,brugge,8000.0,1,0,-999
28341,marchienne-au-pont,6030.0,0,0,-999
28342,naast,7062.0,1,0,4
28343,basecles,7971.0,1,0,4
28344,montegnee,4420.0,1,0,3
28345,sivry-rance,6470.0,1,0,3
28346,vergnies,6440.0,1,0,4
28347,vergnies,6440.0,1,0,4
28348,nivelles,1400.0,1,0,2
28349,halle,1502.0,1,0,4
28350,mol,2400.0,1,0,4
